*** CreateStringLogger.CreateLog4NetFromString: Clr(Runtime=Clr, InvocationCount=1, UnrollFactor=1) ***
* Raw *
WorkloadActual 67: 1 op, 7300 ns, 7.3000 us/op
WorkloadActual 68: 1 op, 4800 ns, 4.8000 us/op
WorkloadActual 69: 1 op, 4500 ns, 4.5000 us/op
WorkloadActual 70: 1 op, 17600 ns, 17.6000 us/op
WorkloadActual 71: 1 op, 4500 ns, 4.5000 us/op
WorkloadActual 72: 1 op, 8100 ns, 8.1000 us/op
WorkloadActual 73: 1 op, 17200 ns, 17.2000 us/op
WorkloadActual 74: 1 op, 8600 ns, 8.6000 us/op
WorkloadActual 75: 1 op, 17300 ns, 17.3000 us/op
WorkloadActual 76: 1 op, 11500 ns, 11.5000 us/op
WorkloadActual 77: 1 op, 17300 ns, 17.3000 us/op
WorkloadActual 78: 1 op, 17300 ns, 17.3000 us/op
WorkloadActual 79: 1 op, 17200 ns, 17.2000 us/op
WorkloadActual 80: 1 op, 16700 ns, 16.7000 us/op
WorkloadActual 81: 1 op, 17300 ns, 17.3000 us/op
WorkloadActual 82: 1 op, 15900 ns, 15.9000 us/op
WorkloadActual 83: 1 op, 17300 ns, 17.3000 us/op
WorkloadActual 84: 1 op, 7200 ns, 7.2000 us/op
WorkloadActual 85: 1 op, 8500 ns, 8.5000 us/op
WorkloadActual 86: 1 op, 17400 ns, 17.4000 us/op
WorkloadActual 87: 1 op, 5000 ns, 5.0000 us/op
WorkloadActual 88: 1 op, 4700 ns, 4.7000 us/op
WorkloadActual 89: 1 op, 17600 ns, 17.6000 us/op
WorkloadActual 90: 1 op, 19500 ns, 19.5000 us/op
WorkloadActual 91: 1 op, 7400 ns, 7.4000 us/op
WorkloadActual 92: 1 op, 7200 ns, 7.2000 us/op
WorkloadActual 93: 1 op, 9100 ns, 9.1000 us/op
WorkloadActual 94: 1 op, 4800 ns, 4.8000 us/op
WorkloadActual 95: 1 op, 14800 ns, 14.8000 us/op
WorkloadActual 96: 1 op, 4800 ns, 4.8000 us/op
WorkloadActual 97: 1 op, 7800 ns, 7.8000 us/op
WorkloadActual 98: 1 op, 17600 ns, 17.6000 us/op
WorkloadActual 99: 1 op, 7700 ns, 7.7000 us/op
WorkloadActual 100: 1 op, 5000 ns, 5.0000 us/op
WorkloadResult 1: 1 op, 5500 ns, 5.5000 us/op
WorkloadResult 2: 1 op, 5000 ns, 5.0000 us/op
WorkloadResult 3: 1 op, 4700 ns, 4.7000 us/op
WorkloadResult 4: 1 op, 24700 ns, 24.7000 us/op
WorkloadResult 5: 1 op, 5100 ns, 5.1000 us/op
WorkloadResult 6: 1 op, 17300 ns, 17.3000 us/op
WorkloadResult 7: 1 op, 4700 ns, 4.7000 us/op
WorkloadResult 8: 1 op, 14300 ns, 14.3000 us/op
WorkloadResult 9: 1 op, 4300 ns, 4.3000 us/op
WorkloadResult 10: 1 op, 4500 ns, 4.5000 us/op
WorkloadResult 11: 1 op, 5100 ns, 5.1000 us/op
WorkloadResult 12: 1 op, 4200 ns, 4.2000 us/op
WorkloadResult 13: 1 op, 4400 ns, 4.4000 us/op
WorkloadResult 14: 1 op, 7300 ns, 7.3000 us/op
WorkloadResult 15: 1 op, 4500 ns, 4.5000 us/op
WorkloadResult 16: 1 op, 10500 ns, 10.5000 us/op
WorkloadResult 17: 1 op, 4500 ns, 4.5000 us/op
WorkloadResult 18: 1 op, 15900 ns, 15.9000 us/op
WorkloadResult 19: 1 op, 5800 ns, 5.8000 us/op
WorkloadResult 20: 1 op, 14900 ns, 14.9000 us/op
WorkloadResult 21: 1 op, 8400 ns, 8.4000 us/op
WorkloadResult 22: 1 op, 15600 ns, 15.6000 us/op
WorkloadResult 23: 1 op, 17200 ns, 17.2000 us/op
WorkloadResult 24: 1 op, 6700 ns, 6.7000 us/op
WorkloadResult 25: 1 op, 17700 ns, 17.7000 us/op
WorkloadResult 26: 1 op, 4600 ns, 4.6000 us/op
WorkloadResult 27: 1 op, 18100 ns, 18.1000 us/op
WorkloadResult 28: 1 op, 7200 ns, 7.2000 us/op
WorkloadResult 29: 1 op, 5000 ns, 5.0000 us/op
WorkloadResult 30: 1 op, 4700 ns, 4.7000 us/op
WorkloadResult 31: 1 op, 9300 ns, 9.3000 us/op
WorkloadResult 32: 1 op, 4600 ns, 4.6000 us/op
WorkloadResult 33: 1 op, 15200 ns, 15.2000 us/op
WorkloadResult 34: 1 op, 4800 ns, 4.8000 us/op
WorkloadResult 35: 1 op, 6400 ns, 6.4000 us/op
WorkloadResult 36: 1 op, 4700 ns, 4.7000 us/op
WorkloadResult 37: 1 op, 18700 ns, 18.7000 us/op
WorkloadResult 38: 1 op, 4400 ns, 4.4000 us/op
WorkloadResult 39: 1 op, 4400 ns, 4.4000 us/op
WorkloadResult 40: 1 op, 4900 ns, 4.9000 us/op
WorkloadResult 41: 1 op, 4500 ns, 4.5000 us/op
WorkloadResult 42: 1 op, 23600 ns, 23.6000 us/op
WorkloadResult 43: 1 op, 17100 ns, 17.1000 us/op
WorkloadResult 44: 1 op, 11000 ns, 11.0000 us/op
WorkloadResult 45: 1 op, 4800 ns, 4.8000 us/op
WorkloadResult 46: 1 op, 16100 ns, 16.1000 us/op
WorkloadResult 47: 1 op, 4600 ns, 4.6000 us/op
WorkloadResult 48: 1 op, 21900 ns, 21.9000 us/op
WorkloadResult 49: 1 op, 5200 ns, 5.2000 us/op
WorkloadResult 50: 1 op, 8900 ns, 8.9000 us/op
WorkloadResult 51: 1 op, 5500 ns, 5.5000 us/op
WorkloadResult 52: 1 op, 6100 ns, 6.1000 us/op
WorkloadResult 53: 1 op, 4900 ns, 4.9000 us/op
WorkloadResult 54: 1 op, 4600 ns, 4.6000 us/op
WorkloadResult 55: 1 op, 4900 ns, 4.9000 us/op
WorkloadResult 56: 1 op, 5000 ns, 5.0000 us/op
WorkloadResult 57: 1 op, 5900 ns, 5.9000 us/op
WorkloadResult 58: 1 op, 19800 ns, 19.8000 us/op
WorkloadResult 59: 1 op, 22700 ns, 22.7000 us/op
WorkloadResult 60: 1 op, 4700 ns, 4.7000 us/op
WorkloadResult 61: 1 op, 15900 ns, 15.9000 us/op
WorkloadResult 62: 1 op, 17100 ns, 17.1000 us/op
WorkloadResult 63: 1 op, 15500 ns, 15.5000 us/op
WorkloadResult 64: 1 op, 17700 ns, 17.7000 us/op
WorkloadResult 65: 1 op, 7100 ns, 7.1000 us/op
WorkloadResult 66: 1 op, 4600 ns, 4.6000 us/op
WorkloadResult 67: 1 op, 4300 ns, 4.3000 us/op
WorkloadResult 68: 1 op, 17400 ns, 17.4000 us/op
WorkloadResult 69: 1 op, 4300 ns, 4.3000 us/op
WorkloadResult 70: 1 op, 7900 ns, 7.9000 us/op
WorkloadResult 71: 1 op, 17000 ns, 17.0000 us/op
WorkloadResult 72: 1 op, 8400 ns, 8.4000 us/op
WorkloadResult 73: 1 op, 17100 ns, 17.1000 us/op
WorkloadResult 74: 1 op, 11300 ns, 11.3000 us/op
WorkloadResult 75: 1 op, 17100 ns, 17.1000 us/op
WorkloadResult 76: 1 op, 17100 ns, 17.1000 us/op
WorkloadResult 77: 1 op, 17000 ns, 17.0000 us/op
WorkloadResult 78: 1 op, 16500 ns, 16.5000 us/op
WorkloadResult 79: 1 op, 17100 ns, 17.1000 us/op
WorkloadResult 80: 1 op, 15700 ns, 15.7000 us/op
WorkloadResult 81: 1 op, 17100 ns, 17.1000 us/op
WorkloadResult 82: 1 op, 7000 ns, 7.0000 us/op
WorkloadResult 83: 1 op, 8300 ns, 8.3000 us/op
WorkloadResult 84: 1 op, 17200 ns, 17.2000 us/op
WorkloadResult 85: 1 op, 4800 ns, 4.8000 us/op
WorkloadResult 86: 1 op, 4500 ns, 4.5000 us/op
WorkloadResult 87: 1 op, 17400 ns, 17.4000 us/op
WorkloadResult 88: 1 op, 19300 ns, 19.3000 us/op
WorkloadResult 89: 1 op, 7200 ns, 7.2000 us/op
WorkloadResult 90: 1 op, 7000 ns, 7.0000 us/op
WorkloadResult 91: 1 op, 8900 ns, 8.9000 us/op
WorkloadResult 92: 1 op, 4600 ns, 4.6000 us/op
WorkloadResult 93: 1 op, 14600 ns, 14.6000 us/op
WorkloadResult 94: 1 op, 4600 ns, 4.6000 us/op
WorkloadResult 95: 1 op, 7600 ns, 7.6000 us/op
WorkloadResult 96: 1 op, 17400 ns, 17.4000 us/op
WorkloadResult 97: 1 op, 7500 ns, 7.5000 us/op
WorkloadResult 98: 1 op, 4800 ns, 4.8000 us/op

* Statistics for OverheadJitting
Mean = 335.9000 us, StdErr = 0.0000 us (0.00%); N = 1, StdDev = 0.0000 us
Min = 335.9000 us, Q1 = 335.9000 us, Median = 335.9000 us, Q3 = 335.9000 us, Max = 335.9000 us
IQR = 0.0000 us, LowerFence = 335.9000 us, UpperFence = 335.9000 us
ConfidenceInterval = [NaN us; NaN us] (CI 99.9%), Margin = NaN us (NaN% of Mean)
Skewness = NaN, Kurtosis = NaN, MValue = 2
-------------------- Histogram --------------------
[335.900 us ; 335.901 us) | @
---------------------------------------------------

* Statistics for WorkloadJitting
Mean = 551.3000 us, StdErr = 0.0000 us (0.00%); N = 1, StdDev = 0.0000 us
Min = 551.3000 us, Q1 = 551.3000 us, Median = 551.3000 us, Q3 = 551.3000 us, Max = 551.3000 us
IQR = 0.0000 us, LowerFence = 551.3000 us, UpperFence = 551.3000 us
ConfidenceInterval = [NaN us; NaN us] (CI 99.9%), Margin = NaN us (NaN% of Mean)
Skewness = NaN, Kurtosis = NaN, MValue = 2
-------------------- Histogram --------------------
[551.300 us ; 551.301 us) | @
---------------------------------------------------

* Statistics for OverheadWarmup
Mean = 728.5714 ns, StdErr = 496.0387 ns (68.08%); N = 7, StdDev = 1,312.3951 ns
Min = 200.0000 ns, Q1 = 200.0000 ns, Median = 200.0000 ns, Q3 = 400.0000 ns, Max = 3,700.0000 ns
IQR = 200.0000 ns, LowerFence = -100.0000 ns, UpperFence = 700.0000 ns
ConfidenceInterval = [-2,227.2322 ns; 3,684.3750 ns] (CI 99.9%), Margin = 2,955.8036 ns (405.70% of Mean)
Skewness = 1.61, Kurtosis = 3.77, MValue = 2.4
-------------------- Histogram --------------------
[-400.307 ns ;  900.307 ns) | @@@@@@
[ 900.307 ns ; 2100.921 ns) | 
[2100.921 ns ; 3099.693 ns) | 
[3099.693 ns ; 4300.307 ns) | @
---------------------------------------------------

* Statistics for OverheadActual
Mean = 255.0000 ns, StdErr = 36.6168 ns (14.36%); N = 20, StdDev = 163.7553 ns
Min = 100.0000 ns, Q1 = 200.0000 ns, Median = 200.0000 ns, Q3 = 250.0000 ns, Max = 800.0000 ns
IQR = 50.0000 ns, LowerFence = 125.0000 ns, UpperFence = 325.0000 ns
ConfidenceInterval = [112.8021 ns; 397.1979 ns] (CI 99.9%), Margin = 142.1979 ns (55.76% of Mean)
Skewness = 1.93, Kurtosis = 6.57, MValue = 2.17
-------------------- Histogram --------------------
[ 97.213 ns ; 202.787 ns) | @@@@@@@@@@@@@@@
[202.787 ns ; 297.213 ns) | 
[297.213 ns ; 447.213 ns) | @@
[447.213 ns ; 552.787 ns) | @
[552.787 ns ; 658.361 ns) | 
[658.361 ns ; 747.213 ns) | 
[747.213 ns ; 852.787 ns) | @
---------------------------------------------------

* Statistics for WorkloadWarmup
Mean = 88.1778 us, StdErr = 78.0023 us (88.46%); N = 9, StdDev = 234.0069 us
Min = 4.7000 us, Q1 = 4.8000 us, Median = 12.2000 us, Q3 = 18.5500 us, Max = 712.0000 us
IQR = 13.7500 us, LowerFence = -15.8250 us, UpperFence = 39.1750 us
ConfidenceInterval = [-305.0557 us; 481.4112 us] (CI 99.9%), Margin = 393.2334 us (445.96% of Mean)
Skewness = 2.07, Kurtosis = 5.62, MValue = 3.5
-------------------- Histogram --------------------
[-93.736 us ; 111.536 us) | @@@@@@@@
[111.536 us ; 308.409 us) | 
[308.409 us ; 505.282 us) | 
[505.282 us ; 613.564 us) | 
[613.564 us ; 810.436 us) | @
---------------------------------------------------

* Statistics for WorkloadActual
Mean = 10.9800 us, StdErr = 0.7295 us (6.64%); N = 100, StdDev = 7.2951 us
Min = 4.4000 us, Q1 = 5.0000 us, Median = 7.6000 us, Q3 = 17.2500 us, Max = 40.6000 us
IQR = 12.2500 us, LowerFence = -13.3750 us, UpperFence = 35.6250 us
ConfidenceInterval = [8.5058 us; 13.4542 us] (CI 99.9%), Margin = 2.4742 us (22.53% of Mean)
Skewness = 1.48, Kurtosis = 6.07, MValue = 3.26
-------------------- Histogram --------------------
[ 3.025 us ;  4.475 us) | @
[ 4.475 us ;  7.225 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[ 7.225 us ;  9.775 us) | @@@@@@@@@@@@@
[ 9.775 us ; 12.475 us) | @@@
[12.475 us ; 15.275 us) | @@@
[15.275 us ; 18.025 us) | @@@@@@@@@@@@@@@@@@@@@@@@@
[18.025 us ; 21.575 us) | @@@@
[21.575 us ; 24.325 us) | @@@
[24.325 us ; 26.275 us) | @
[26.275 us ; 29.026 us) | 
[29.026 us ; 31.776 us) | 
[31.776 us ; 34.527 us) | 
[34.527 us ; 37.277 us) | 
[37.277 us ; 39.075 us) | 
[39.075 us ; 41.975 us) | @@
---------------------------------------------------

* Statistics for WorkloadResult
Mean = 10.1786 us, StdErr = 0.6065 us (5.96%); N = 98, StdDev = 6.0036 us
Min = 4.2000 us, Q1 = 4.8000 us, Median = 7.2500 us, Q3 = 17.0000 us, Max = 24.7000 us
IQR = 12.2000 us, LowerFence = -13.5000 us, UpperFence = 35.3000 us
ConfidenceInterval = [8.1205 us; 12.2367 us] (CI 99.9%), Margin = 2.0581 us (20.22% of Mean)
Skewness = 0.59, Kurtosis = 1.84, MValue = 3.26
-------------------- Histogram --------------------
[ 4.161 us ;  6.439 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[ 6.439 us ;  8.939 us) | @@@@@@@@@@@@@@@
[ 8.939 us ; 11.439 us) | @@@@
[11.439 us ; 13.611 us) | 
[13.611 us ; 15.461 us) | @@@@
[15.461 us ; 17.739 us) | @@@@@@@@@@@@@@@@@@@@@@@@
[17.739 us ; 20.089 us) | @@@@
[20.089 us ; 21.611 us) | 
[21.611 us ; 23.889 us) | @@@
[23.889 us ; 25.839 us) | @
---------------------------------------------------
